Date,Price,Open,High,Low,Change
2005-07-08,1.1971,1.1947,1.1987,1.1873,0.15%
2005-07-07,1.1953,1.1932,1.2043,1.1909,0.18%
2005-07-06,1.1932,1.1917,1.1955,1.1892,0.13%
2005-07-05,1.1916,1.1901,1.1943,1.187,0.12%
2005-07-04,1.1902,1.1934,1.1951,1.1886,-0.48%
2005-07-01,1.1959,1.21,1.2109,1.1942,-1.18%
2005-06-30,1.2102,1.2073,1.2123,1.2043,0.21%
2005-06-29,1.2077,1.2066,1.2113,1.2014,0.14%
2005-06-28,1.206,1.2168,1.2176,1.2047,-0.86%
2005-06-27,1.2165,1.2092,1.2188,1.2092,0.56%
2005-06-24,1.2097,1.2029,1.211,1.1983,0.48%
2005-06-23,1.2039,1.2132,1.2146,1.2016,-0.72%
2005-06-22,1.2126,1.2174,1.2208,1.2096,-0.43%
2005-06-21,1.2178,1.2153,1.2187,1.2066,0.26%
2005-06-20,1.2147,1.2195,1.2241,1.2124,-1.16%
2005-06-17,1.2289,1.2111,1.2291,1.2091,1.49%
2005-06-16,1.2109,1.2123,1.2169,1.2055,-0.10%
2005-06-15,1.2121,1.2028,1.2133,1.2015,0.77%
2005-06-14,1.2028,1.2118,1.2154,1.2022,-0.71%
2005-06-13,1.2114,1.2113,1.2123,1.2027,-0.07%
2005-06-10,1.2123,1.2231,1.2252,1.2108,-0.88%
2005-06-09,1.2231,1.2237,1.2258,1.2176,-0.07%
2005-06-08,1.2239,1.2281,1.2355,1.2207,-0.37%
2005-06-07,1.2285,1.2262,1.2317,1.2239,0.23%
2005-06-06,1.2257,1.2224,1.2296,1.2218,0.18%
2005-06-03,1.2235,1.2275,1.2346,1.2205,-0.33%
2005-06-02,1.2275,1.2207,1.23,1.2184,0.71%
2005-06-01,1.2188,1.2306,1.2343,1.216,-0.99%
2005-05-31,1.231,1.2473,1.2487,1.2295,-1.31%
2005-05-30,1.2473,1.2534,1.2548,1.2462,-0.81%
2005-05-27,1.2575,1.2515,1.2593,1.2509,0.50%
2005-05-26,1.2512,1.2605,1.2618,1.2496,-0.72%
2005-05-25,1.2603,1.2577,1.262,1.2549,0.19%
2005-05-24,1.2579,1.2569,1.2632,1.2556,0.01%
2005-05-23,1.2578,1.2544,1.2599,1.2534,0.15%
2005-05-20,1.2559,1.2637,1.2656,1.2536,-0.66%
2005-05-19,1.2643,1.2675,1.2692,1.2605,-0.28%
2005-05-18,1.2679,1.2612,1.2692,1.2586,0.59%
2005-05-17,1.2605,1.2628,1.2666,1.2592,-0.24%
2005-05-16,1.2635,1.2626,1.2651,1.258,0.13%
2005-05-13,1.2618,1.2673,1.2691,1.2611,-0.41%
2005-05-12,1.267,1.2805,1.2816,1.2664,-1.05%
2005-05-11,1.2804,1.2881,1.2915,1.2777,-0.61%
2005-05-10,1.2883,1.2866,1.2893,1.2814,0.12%
2005-05-09,1.2868,1.2817,1.2878,1.2789,0.24%
2005-05-06,1.2837,1.296,1.2967,1.281,-0.94%
2005-05-05,1.2959,1.2952,1.2992,1.2925,0.10%
2005-05-04,1.2946,1.2871,1.2974,1.2867,0.61%
2005-05-03,1.2868,1.2853,1.2917,1.2826,0.03%
2005-05-02,1.2864,1.2862,1.2877,1.2837,-0.07%
2005-04-29,1.2873,1.2898,1.2982,1.2853,-0.21%
2005-04-28,1.29,1.2925,1.2944,1.2881,-0.22%
2005-04-27,1.2929,1.2994,1.2994,1.2904,-0.47%
2005-04-26,1.299,1.299,1.3017,1.2944,-0.08%
2005-04-25,1.3001,1.3064,1.3065,1.2954,-0.51%
2005-04-22,1.3068,1.3051,1.3098,1.3022,0.11%
2005-04-21,1.3054,1.3091,1.3127,1.3025,-0.24%
2005-04-20,1.3085,1.3054,1.3104,1.2988,0.21%
2005-04-19,1.3057,1.302,1.3078,1.298,0.31%
2005-04-18,1.3016,1.2914,1.3047,1.2877,0.77%
2005-04-15,1.2917,1.2799,1.2941,1.2776,0.86%
2005-04-14,1.2807,1.2921,1.2923,1.2767,-0.85%
2005-04-13,1.2917,1.2917,1.2955,1.2849,-0.05%
2005-04-12,1.2923,1.2973,1.3018,1.2864,-0.41%
2005-04-11,1.2976,1.2925,1.3005,1.2906,0.29%
2005-04-08,1.2938,1.2853,1.2944,1.2809,0.65%
2005-04-07,1.2855,1.2872,1.2941,1.2844,-0.13%
2005-04-06,1.2872,1.2857,1.2912,1.2838,0.11%
2005-04-05,1.2858,1.2853,1.2879,1.2799,0.07%
2005-04-04,1.2849,1.2881,1.2906,1.2816,-0.46%
2005-04-01,1.2908,1.296,1.306,1.2869,-0.42%
2005-03-31,1.2963,1.2917,1.302,1.291,0.31%
2005-03-30,1.2923,1.2927,1.2986,1.291,0.02%
2005-03-29,1.2921,1.2889,1.2957,1.2875,0.25%
2005-03-28,1.2889,1.2961,1.2965,1.2854,-0.53%
2005-03-25,1.2958,1.2943,1.2971,1.2927,0.13%
2005-03-24,1.2941,1.299,1.3035,1.2932,-0.36%
2005-03-23,1.2988,1.3077,1.3089,1.2959,-0.76%
2005-03-22,1.3087,1.3157,1.3228,1.3053,-0.65%
2005-03-21,1.3172,1.3312,1.3317,1.3139,-1.10%
2005-03-18,1.3318,1.3377,1.3388,1.3264,-0.44%
2005-03-17,1.3377,1.3417,1.3423,1.3342,-0.33%
2005-03-16,1.3421,1.3306,1.3439,1.3289,0.85%
2005-03-15,1.3308,1.3371,1.3413,1.3296,-0.47%
2005-03-14,1.3371,1.3459,1.3479,1.3333,-0.62%
2005-03-11,1.3454,1.3417,1.3482,1.3392,0.19%
2005-03-10,1.3428,1.3393,1.3458,1.337,0.30%
2005-03-09,1.3388,1.3342,1.3426,1.3331,0.33%
2005-03-08,1.3344,1.3211,1.3363,1.3207,1.02%
2005-03-07,1.3209,1.3241,1.3251,1.318,-0.24%
2005-03-04,1.3241,1.311,1.326,1.3089,1.00%
2005-03-03,1.311,1.3141,1.3168,1.3097,-0.16%
2005-03-02,1.3131,1.3188,1.319,1.3087,-0.42%
2005-03-01,1.3186,1.3226,1.3234,1.3167,-0.39%
2005-02-28,1.3237,1.3244,1.3281,1.3231,-0.05%
2005-02-25,1.3243,1.3196,1.3249,1.3142,0.30%
2005-02-24,1.3203,1.3211,1.3272,1.3175,-0.08%
2005-02-23,1.3213,1.3254,1.3275,1.3186,-0.29%
2005-02-22,1.3251,1.3064,1.3264,1.3054,1.44%
2005-02-21,1.3063,1.3048,1.3083,1.3034,-0.07%
2005-02-18,1.3072,1.307,1.3083,1.3011,0.02%
2005-02-17,1.307,1.303,1.3091,1.3014,0.29%
2005-02-16,1.3032,1.3028,1.3066,1.2955,0.09%
2005-02-15,1.302,1.2976,1.3054,1.2954,0.44%
2005-02-14,1.2963,1.2879,1.2991,1.2874,0.75%
2005-02-11,1.2866,1.2877,1.2898,1.2845,-0.08%
2005-02-10,1.2876,1.2811,1.2907,1.2739,0.55%
2005-02-09,1.2805,1.2766,1.2817,1.2739,0.28%
2005-02-08,1.2769,1.2761,1.2801,1.2731,0.08%
2005-02-07,1.2759,1.2856,1.2865,1.273,-0.88%
2005-02-04,1.2872,1.2974,1.3044,1.2863,-0.78%
2005-02-03,1.2973,1.3026,1.3038,1.2939,-0.48%
2005-02-02,1.3036,1.3047,1.3096,1.3009,-0.05%
2005-02-01,1.3042,1.3037,1.3069,1.3001,0.06%
2005-01-31,1.3034,1.3034,1.306,1.2974,-0.08%
2005-01-28,1.3044,1.3043,1.3084,1.2985,0.07%
2005-01-27,1.3035,1.3083,1.3126,1.301,-0.37%
2005-01-26,1.3084,1.297,1.3109,1.2964,0.85%
2005-01-25,1.2974,1.3056,1.3079,1.2943,-0.63%
2005-01-24,1.3056,1.3039,1.3102,1.3026,0.05%
2005-01-21,1.305,1.2966,1.3069,1.293,0.63%
2005-01-20,1.2968,1.3009,1.3025,1.2921,-0.25%
2005-01-19,1.3001,1.3024,1.3119,1.2963,-0.20%
2005-01-18,1.3027,1.3061,1.3076,1.2994,-0.28%
2005-01-17,1.3064,1.3102,1.3129,1.3064,-0.32%
2005-01-14,1.3106,1.3218,1.3226,1.3056,-0.85%
2005-01-13,1.3218,1.3257,1.3268,1.3192,-0.35%
2005-01-12,1.3265,1.3109,1.3294,1.3082,1.15%
2005-01-11,1.3114,1.308,1.3172,1.3066,0.23%
2005-01-10,1.3084,1.3061,1.3124,1.3049,0.23%
2005-01-07,1.3054,1.3171,1.3251,1.3024,-0.89%
2005-01-06,1.3171,1.3262,1.3286,1.3156,-0.69%
2005-01-05,1.3262,1.3282,1.3305,1.3215,-0.08%
2005-01-04,1.3272,1.3466,1.3496,1.3249,-1.42%
2005-01-03,1.3463,1.3547,1.3582,1.3386,-0.70%
2004-12-31,1.3558,1.3638,1.3662,1.3511,-0.59%
2004-12-30,1.3639,1.3609,1.3671,1.3575,0.25%
2004-12-29,1.3605,1.3615,1.3647,1.3556,-0.04%
2004-12-28,1.3611,1.3617,1.3647,1.3588,-0.04%
2004-12-27,1.3616,1.353,1.3642,1.3514,0.63%
2004-12-24,1.3531,1.3518,1.3552,1.3487,0.15%
2004-12-23,1.3511,1.339,1.352,1.3381,0.92%
2004-12-22,1.3388,1.3369,1.3407,1.3344,0.13%
2004-12-21,1.3371,1.3396,1.3409,1.335,-0.17%
2004-12-20,1.3394,1.3334,1.3415,1.3298,0.64%
2004-12-17,1.3309,1.3241,1.3318,1.3226,0.49%
2004-12-16,1.3244,1.34,1.3431,1.3204,-1.05%
2004-12-15,1.3385,1.3303,1.3447,1.3261,0.62%
2004-12-14,1.3303,1.3315,1.3338,1.3258,-0.06%
2004-12-13,1.3311,1.3197,1.3329,1.3188,0.65%
2004-12-10,1.3225,1.3315,1.3318,1.3137,-0.71%
2004-12-09,1.3319,1.334,1.3365,1.3251,-0.14%
2004-12-08,1.3338,1.3427,1.3436,1.3193,-0.66%
2004-12-07,1.3426,1.3406,1.3471,1.3388,0.19%
2004-12-06,1.3401,1.3442,1.3458,1.3389,-0.41%
2004-12-03,1.3456,1.3271,1.3463,1.3256,1.40%
2004-12-02,1.327,1.3346,1.3384,1.3234,-0.44%
2004-12-01,1.3329,1.3283,1.3337,1.3274,0.27%
2004-11-30,1.3293,1.3279,1.3335,1.323,0.16%
2004-11-29,1.3272,1.3268,1.3304,1.3228,-0.16%
2004-11-26,1.3293,1.3249,1.3333,1.3184,0.35%
2004-11-25,1.3247,1.3188,1.3251,1.3161,0.53%
2004-11-24,1.3177,1.3088,1.3181,1.308,0.73%
2004-11-23,1.3082,1.3046,1.3107,1.2974,0.30%
2004-11-22,1.3043,1.3035,1.3053,1.3009,0.18%
2004-11-19,1.302,1.296,1.307,1.2938,0.49%
2004-11-18,1.2956,1.3033,1.3076,1.2939,-0.64%
2004-11-17,1.3039,1.2957,1.305,1.295,0.63%
2004-11-16,1.2957,1.2944,1.2995,1.2916,0.07%
2004-11-15,1.2948,1.2976,1.3001,1.2915,-0.22%
2004-11-12,1.2976,1.2906,1.299,1.2875,0.54%
2004-11-11,1.2906,1.2888,1.2921,1.2858,0.13%
2004-11-10,1.2889,1.2898,1.3007,1.2847,-0.04%
2004-11-09,1.2894,1.2916,1.2941,1.2881,-0.19%
2004-11-08,1.2919,1.2971,1.2986,1.2904,-0.37%
2004-11-05,1.2967,1.2872,1.2971,1.2761,0.76%
2004-11-04,1.2869,1.2821,1.2898,1.2789,0.38%
2004-11-03,1.282,1.2738,1.283,1.2656,0.73%
2004-11-02,1.2727,1.2753,1.2758,1.2663,-0.20%
2004-11-01,1.2752,1.2805,1.2833,1.2717,-0.26%
2004-10-29,1.2785,1.2744,1.2802,1.2709,0.31%
2004-10-28,1.2746,1.2698,1.2767,1.263,0.30%
2004-10-27,1.2708,1.2748,1.2813,1.2692,-0.37%
2004-10-26,1.2755,1.2811,1.2843,1.2723,-0.41%
2004-10-25,1.2807,1.2713,1.2833,1.271,0.95%
2004-10-22,1.2687,1.2611,1.2689,1.2599,0.55%
2004-10-21,1.2618,1.2584,1.2654,1.257,0.25%
2004-10-20,1.2586,1.2517,1.2631,1.2489,0.54%
2004-10-19,1.2519,1.2494,1.253,1.2451,0.18%
2004-10-18,1.2496,1.2479,1.2538,1.2462,0.24%
2004-10-15,1.2466,1.238,1.2508,1.2334,0.69%
2004-10-14,1.238,1.2342,1.2424,1.2321,0.28%
2004-10-13,1.2346,1.2328,1.236,1.2227,0.20%
2004-10-12,1.2321,1.2386,1.2393,1.2286,-0.50%
2004-10-11,1.2383,1.2417,1.2422,1.2367,-0.19%
2004-10-08,1.2407,1.2286,1.2437,1.2284,0.99%
2004-10-07,1.2285,1.2283,1.2315,1.2271,-0.02%
2004-10-06,1.2288,1.2313,1.2325,1.2246,-0.19%
2004-10-05,1.2312,1.2288,1.2332,1.2262,0.15%
2004-10-04,1.2293,1.2404,1.2406,1.226,-0.97%
2004-10-01,1.2414,1.2435,1.2441,1.2384,-0.14%
2004-09-30,1.2432,1.233,1.2445,1.2311,0.81%
2004-09-29,1.2332,1.2325,1.2344,1.2289,0.05%
2004-09-28,1.2326,1.2299,1.2352,1.2281,0.19%
2004-09-27,1.2303,1.2282,1.2316,1.2246,0.20%
2004-09-24,1.2278,1.2268,1.2368,1.2239,0.08%
2004-09-23,1.2268,1.2267,1.2337,1.2255,0.00%
2004-09-22,1.2268,1.2332,1.2334,1.2226,-0.51%
2004-09-21,1.2331,1.2169,1.2349,1.2166,1.26%
2004-09-20,1.2178,1.2173,1.218,1.2126,-0.17%
2004-09-17,1.2199,1.2186,1.2228,1.2159,0.11%
2004-09-16,1.2186,1.215,1.2201,1.212,0.29%
2004-09-15,1.2151,1.2249,1.2264,1.2134,-0.79%
2004-09-14,1.2248,1.2261,1.2298,1.2224,-0.08%
2004-09-13,1.2258,1.2268,1.2288,1.2222,-0.03%
2004-09-10,1.2262,1.2234,1.2313,1.2196,0.27%
2004-09-09,1.2229,1.2186,1.2241,1.2159,0.37%
2004-09-08,1.2184,1.2107,1.2194,1.2025,0.64%
2004-09-07,1.2107,1.2065,1.2114,1.2053,0.39%
2004-09-06,1.206,1.2063,1.2083,1.2046,0.07%
2004-09-03,1.2052,1.2172,1.2197,1.2041,-1.03%
2004-09-02,1.2177,1.2194,1.2202,1.214,-0.17%
2004-09-01,1.2198,1.2182,1.2224,1.2144,0.08%
2004-08-31,1.2188,1.2055,1.2197,1.2043,1.08%
2004-08-30,1.2058,1.2014,1.2071,1.1987,0.42%
2004-08-27,1.2008,1.2106,1.214,1.2004,-0.81%
2004-08-26,1.2106,1.2085,1.2123,1.2041,0.19%
2004-08-25,1.2083,1.2084,1.2117,1.2051,0.00%
2004-08-24,1.2083,1.2138,1.2172,1.2061,-0.42%
2004-08-23,1.2134,1.2319,1.2319,1.2132,-1.45%
2004-08-20,1.2312,1.2372,1.2385,1.2278,-0.44%
2004-08-19,1.2367,1.233,1.2381,1.2328,0.23%
2004-08-18,1.2339,1.2353,1.2368,1.2285,-0.15%
2004-08-17,1.2357,1.2359,1.2392,1.2312,-0.03%
2004-08-16,1.2361,1.238,1.2382,1.2315,-0.12%
2004-08-13,1.2376,1.2251,1.2377,1.2173,1.03%
2004-08-12,1.225,1.2219,1.2302,1.2212,0.18%
2004-08-11,1.2228,1.2223,1.225,1.2194,0.02%
2004-08-10,1.2226,1.2271,1.2322,1.2226,-0.37%
2004-08-09,1.2271,1.2288,1.2292,1.2245,-0.07%
2004-08-06,1.2279,1.2062,1.2294,1.2045,1.82%
2004-08-05,1.206,1.205,1.2075,1.2018,0.07%
2004-08-04,1.2052,1.2047,1.2069,1.197,0.00%
2004-08-03,1.2052,1.2024,1.2077,1.1991,0.24%
2004-08-02,1.2023,1.2071,1.2096,1.2015,0.02%
2004-07-30,1.202,1.2038,1.2124,1.2001,-0.14%
2004-07-29,1.2037,1.2052,1.2098,1.1991,-0.15%
2004-07-28,1.2055,1.2059,1.208,1.1998,-0.01%
2004-07-27,1.2056,1.2146,1.2191,1.2033,-0.75%
2004-07-26,1.2147,1.2106,1.2173,1.2087,0.44%
2004-07-23,1.2094,1.2254,1.2268,1.2086,-1.29%
2004-07-22,1.2252,1.2259,1.2296,1.2231,-0.15%
2004-07-21,1.227,1.2332,1.2354,1.2211,-0.48%
2004-07-20,1.2329,1.2441,1.2457,1.2299,-0.92%
2004-07-19,1.2443,1.2443,1.2464,1.2397,-0.08%
2004-07-16,1.2453,1.2356,1.2462,1.2327,0.78%
2004-07-15,1.2357,1.238,1.2393,1.2326,-0.22%
2004-07-14,1.2384,1.2337,1.2424,1.2318,0.41%
2004-07-13,1.2333,1.2411,1.2413,1.2299,-0.64%
2004-07-12,1.2413,1.2412,1.2439,1.2382,-0.02%
2004-07-09,1.2415,1.239,1.2424,1.2368,0.21%
2004-07-08,1.2389,1.2367,1.2409,1.234,0.12%
2004-07-07,1.2374,1.2286,1.2391,1.2272,0.70%
2004-07-06,1.2288,1.2285,1.2333,1.2264,-0.02%
2004-07-05,1.2291,1.2329,1.2339,1.2273,-0.28%
2004-07-02,1.2326,1.2158,1.2331,1.2145,1.36%
2004-07-01,1.2161,1.2188,1.2207,1.213,-0.21%
2004-06-30,1.2187,1.2077,1.2205,1.2064,0.89%
2004-06-29,1.2079,1.2183,1.2193,1.2068,-0.89%
2004-06-28,1.2187,1.2174,1.2231,1.2122,0.11%
2004-06-25,1.2174,1.2178,1.2188,1.2106,-0.01%
2004-06-24,1.2175,1.2095,1.219,1.204,0.69%
2004-06-23,1.2091,1.2114,1.2194,1.2062,-0.18%
2004-06-22,1.2113,1.2114,1.2132,1.2066,-0.01%
2004-06-21,1.2114,1.2143,1.2145,1.2076,-0.23%
2004-06-18,1.2142,1.2043,1.2148,1.1974,0.83%
2004-06-17,1.2042,1.2008,1.2079,1.1991,0.25%
2004-06-16,1.2012,1.2162,1.2171,1.198,-1.23%
2004-06-15,1.2161,1.2056,1.217,1.2027,0.89%
2004-06-14,1.2054,1.1984,1.2088,1.1953,0.37%
2004-06-11,1.2009,1.2113,1.2116,1.1963,-0.81%
2004-06-10,1.2107,1.204,1.2118,1.2022,0.54%
2004-06-09,1.2042,1.226,1.2276,1.2037,-1.79%
2004-06-08,1.2262,1.2323,1.2353,1.2247,-0.46%
2004-06-07,1.2319,1.2299,1.2341,1.2292,0.43%
2004-06-04,1.2266,1.2216,1.23,1.214,0.38%
2004-06-03,1.2219,1.2209,1.2254,1.217,0.07%
2004-06-02,1.221,1.2245,1.2308,1.2207,-0.31%
2004-06-01,1.2248,1.2186,1.2267,1.2155,0.51%
2004-05-31,1.2186,1.2238,1.2244,1.2177,-0.23%
2004-05-28,1.2214,1.2268,1.2298,1.2199,-0.45%
2004-05-27,1.2269,1.2114,1.2289,1.2087,1.28%
2004-05-26,1.2114,1.2099,1.2145,1.2079,0.13%
2004-05-25,1.2098,1.201,1.2131,1.1987,0.79%
2004-05-24,1.2003,1.1987,1.2026,1.1932,0.05%
2004-05-21,1.1997,1.1964,1.2071,1.1951,0.28%
2004-05-20,1.1963,1.2018,1.202,1.1891,-0.42%
2004-05-19,1.2014,1.1953,1.2046,1.1937,0.49%
2004-05-18,1.1955,1.2014,1.2039,1.193,-0.56%
2004-05-17,1.2022,1.189,1.2062,1.1875,1.19%
2004-05-14,1.1881,1.1812,1.1902,1.178,0.52%
